Date,Close,High,Low,Open,Volume,resistance,support,near_resistance,near_support,intended_direction,triangle_pattern,triangle_breakout_direction,multiple_top_bottom_pattern,channel_pattern,has_event
2012-07-05,107.86357879638672,108.66000597152173,107.4693117297499,107.95031803232986,126177500,111.12794519905935,99.73746634196904,False,False,,,,,,False
2012-07-06,106.83848571777344,107.0592742953074,106.33382439311367,106.82271166735671,151192100,111.12794519905935,99.73746634196904,False,False,,,,,,False
2012-07-09,106.70440673828124,106.90154020148492,106.21550756772734,106.75171684431864,103780500,111.12794519905935,99.73746634196904,False,False,,,,,,False
2012-07-10,105.77393341064452,107.42196632013024,105.41120253437772,107.24848790522942,167884800,111.12794519905935,99.73746634196904,False,False,,,,,,False
2012-07-11,105.78975677490234,106.13671376645075,105.17470102882204,105.8291858934106,141733400,111.12794519905935,99.73746634196904,False,False,,,,,,False
2012-07-12,105.27716064453124,105.8449060365988,104.55960391273086,105.17465941545858,143583200,110.18661513097064,99.73746634196904,False,False,,,,,,False
2012-07-13,107.04349517822266,107.15388946176436,105.53739228470228,105.55316633437238,129642600,110.178734319063,99.73746634196904,False,False,,,,,,False
2012-07-16,106.79113006591795,107.10655081492908,106.37320810154064,106.7990231046878,97525200,109.27659502733468,99.73746634196904,False,False,,,,,,False
2012-07-17,107.52450561523438,107.74529419093112,106.09726088231083,107.21697781108,138860300,108.66000597152173,99.73746634196904,False,False,,,,,,False
2012-07-18,108.32089233398438,108.53379984484224,107.2090687374418,107.27214085792312,113349700,108.66000597152173,99.73746634196904,False,False,,,,,,False
2012-07-19,108.60478973388672,108.95962764473232,108.19476069703492,108.54170556696924,129847300,108.95962764473232,99.73746634196904,False,False,,,,,,False
2012-07-20,107.61124420166016,108.1553346285506,107.4929689054122,107.98973718172854,142904500,108.95962764473232,99.73746634196904,False,False,,,,,,False
2012-07-23,106.5230484008789,107.5402639341783,105.53738096353553,106.03416120222,145210900,108.95962764473232,99.73746634196904,False,False,,,,,,False
2012-07-24,105.60836791992188,106.64923872389896,104.8986920314471,106.6019286022774,173301200,108.95962764473232,99.73746634196904,False,False,,,,,,False
2012-07-25,105.63199615478516,106.10510922903602,105.07213184670636,105.82912961040748,129122300,108.95962764473232,99.73746634196904,False,False,,,,,,False
2012-07-26,107.37464904785156,107.60333059408488,106.65708038246886,107.15386054036016,156526500,108.95962764473232,99.73746634196904,False,False,,,,,,False
2012-07-27,109.3538818359375,109.66142162561162,107.35101090757504,107.94241136696716,236768900,109.66142162561162,99.73746634196904,False,False,,,,,,False
2012-07-30,109.3538818359375,109.87431712790011,109.03059206251206,109.2277255489761,106782000,109.87431712790011,99.73746634196904,False,False,,,,,,False
2012-07-31,108.58901977539062,109.50371004861888,108.58901977539062,109.20407531776551,120575900,109.87431712790011,99.73746634196904,False,False,,,,,,False
2012-08-01,108.49442291259766,109.39335146258382,108.3445994822537,109.36969639801136,138293800,109.87431712790011,99.73746634196904,False,False,,,,,,False
2012-08-02,107.74527740478516,108.47862022787156,106.90943335099976,107.674312237669,199556600,109.87431712790011,99.73746634196904,False,False,,,,,,False
2012-08-03,109.88220977783205,110.11087932720642,107.77681356164533,109.259261224856,157825000,110.11087932720642,99.73746634196904,False,False,,,,,,False
2012-08-06,110.0951156616211,110.5288117776158,110.0478055457079,110.17397387619258,86326200,110.5288117776158,99.73746634196904,False,False,,,,,,False
2012-08-07,110.64714813232422,111.12026153318877,110.41846642797204,110.53674177016828,109545100,111.12026153318877,99.73746634196904,False,False,,,,,,False
2012-08-08,110.78113555908205,110.90729184282544,110.2449262328994,110.27647432788986,89754700,111.12026153318877,99.73746634196904,False,False,,,,,,False
2012-08-09,110.87580871582033,111.0965973578744,110.51307764268655,110.62347196371358,90291700,111.12026153318877,99.73746634196904,False,False,,,,,,False
2012-08-10,111.05712127685548,111.09655038170972,110.2449322515664,110.4262916954078,99792700,111.12026153318877,99.73746634196904,False,False,,,,,,False
2012-08-13,111.0019073486328,111.0570984584301,110.42626900659626,110.86785804532968,79426900,111.12026153318877,99.73746634196904,False,False,,,,,,False
2012-08-14,111.0177230834961,111.48296739900024,110.68654016823888,111.41199017767045,102379400,111.48296739900024,100.23947757180204,False,False,,,,,,False
2012-08-15,111.14387512207033,111.3331276310337,110.82846630587306,110.89943148470618,71085900,111.48296739900024,101.92610393497012,False,False,,,,,,False
2012-08-16,111.96395874023438,112.09800809045166,111.02560125663808,111.301580966353,112014200,112.09800809045166,102.8910056950917,False,False,,,,,,False
2012-08-17,112.11373901367188,112.20837125916545,111.86141443385678,112.1531681132882,90813700,112.20837125916545,102.8910056950917,False,False,,,,,,False
2012-08-20,112.12165069580078,112.14530575308945,111.64852548588,111.95605326270632,78255700,112.20837125916545,102.8910056950917,False,False,,,,,,False
2012-08-21,111.78253936767578,112.83129069244944,111.53809583183944,112.3975947262543,105581100,112.83129069244944,102.8910056950917,False,False,long,,,multiple_bottom,,True
2012-08-22,111.82991027832033,112.01126974981077,111.23850971156531,111.49871537271125,133243500,112.83129069244944,103.179688619993,False,False,,,,,,False
2012-08-23,110.91516876220705,111.56176023066229,110.74169036119125,111.5538792240965,111466400,112.83129069244944,103.179688619993,False,False,,,,,,False
2012-08-24,111.58543395996094,111.83777059715578,110.56823046744287,110.6391956346265,99481200,112.83129069244944,103.179688619993,False,False,,,,,,False
2012-08-27,111.60907745361328,112.03489247674923,111.45137308774036,111.8850691179448,68785900,112.83129069244944,103.179688619993,False,False,,,,,,False
2012-08-28,111.49871063232422,111.84566754186828,111.15964676386288,111.3252321775522,75689600,112.83129069244944,103.179688619993,False,False,,,,,,False
2012-08-29,111.58543395996094,111.88508070861153,111.27790620342542,111.59332699991896,65421300,112.83129069244944,103.179688619993,False,False,,,,,,False
2012-08-30,110.78113555908205,111.13597341925148,110.54457297494476,111.104425324261,96589900,112.83129069244944,103.179688619993,False,False,,,,,,False
2012-08-31,111.3094711303711,111.82990649922635,110.67864147406848,111.41197237666688,151970400,112.83129069244944,103.179688619993,False,False,,,,,,False
2012-09-04,111.20694732666016,111.5460231980614,110.4972715505348,111.21482833499088,120226200,112.83129069244944,103.179688619993,False,False,,,,,,False
2012-09-05,111.11231231689452,111.55388936614628,110.89152379226866,111.2542426404088,100660300,112.83129069244944,103.242746159672,False,False,,,,,,False
2012-09-06,113.36754608154295,113.375427090659,111.77470389862738,111.78258490774344,158272500,113.375427090659,103.51874484511632,False,False,,,,,,False
2012-09-07,113.80909729003906,113.85640739810069,113.45425944750468,113.55676067094744,107272100,113.85640739810069,103.51874484511632,False,False,,,,,,False
2012-09-10,113.16252136230467,113.8958643125611,113.12310428400906,113.69873079278226,86458500,113.8958643125611,104.55960391273086,False,False,,,,,,False
2012-09-11,113.47794342041016,113.84066236269986,113.2019516769536,113.23349977841592,88760000,113.8958643125611,104.55960391273086,False,False,,,,,,False
2012-09-12,113.8564682006836,113.9826365776069,113.47008205838549,113.8564682006836,87640900,113.9826365776069,104.55960391273086,False,False,,,,,,False
2012-09-13,115.59122467041016,115.94606265147787,113.54104298419836,113.84067779626066,225470200,115.94606265147787,104.55960391273086,False,False,,,,,,False
2012-09-14,116.103759765625,116.78978055015897,115.7252547522977,115.819887021667,169777000,116.78978055015897,104.55960391273086,False,False,,,,,,False
2012-09-17,115.70946502685548,116.06430286381634,115.41769931160457,115.86716939527452,119427800,116.78978055015897,104.55960391273086,False,False,,,,,,False
2012-09-18,115.61488342285156,115.76470684970194,115.323129611876,115.51238215612028,98326600,116.78978055015897,104.55960391273086,False,False,,,,,,False
2012-09-19,115.67794799804688,116.04855998099528,115.4492784072432,115.7489131780816,128318300,116.78978055015897,104.55960391273086,False,False,,,,,,False
2012-09-20,115.68578338623048,115.74885549344518,114.83416555400038,115.1495742183511,154009800,116.78978055015897,104.55960391273086,False,False,,,,,,False
2012-09-21,115.63743591308594,116.2716328331146,115.5898732609363,116.24785150703978,108737500,116.78978055015897,104.8986920314471,False,False,,,,,,False
2012-09-24,115.46311950683594,115.7247263894536,114.9795453473868,115.06674764159268,95682000,116.78978055015897,104.8986920314471,False,False,,,,,,False
2012-09-25,114.2343292236328,115.9307996223909,114.20261271357882,115.70883243723036,133165200,116.78978055015897,104.8986920314471,False,False,,,,,,False
2012-09-26,113.59217834472656,114.2422336352634,113.32264853483186,114.21052922669442,146502200,116.78978055015897,104.8986920314471,False,False,,,,,,False
2012-09-27,114.66236877441406,114.92397546556656,113.76656514376768,114.0678114116949,111830300,116.78978055015897,104.8986920314471,False,False,,,,,,False
2012-09-28,114.13125610351562,114.59897175656133,113.7269613672681,114.22638143056136,150696100,116.78978055015897,104.8986920314471,False,False,,,,,,False
2012-10-01,114.43251037597656,115.49478358938728,114.162968436802,114.5672752974119,135911200,116.78978055015897,104.8986920314471,False,False,,,,,,False
2012-10-02,114.55143737792967,115.06671582173016,114.02030067693823,114.88438820110468,113422200,116.78978055015897,104.8986920314471,False,False,,,,,,False
2012-10-03,115.01915740966795,115.28868731037512,114.25813038457642,114.86061112079943,121283100,116.78978055015897,105.07213184670636,False,False,,,,,,False
2012-10-04,115.84359741210938,116.01006675289644,115.29660252834312,115.4551487897656,124311600,116.78978055015897,106.65708038246886,False,False,long,symmetric_triangle,up,,,True
2012-10-05,115.85149383544922,116.66009530785014,115.50268488279386,116.4619095025961,124842100,116.78978055015897,106.90943335099976,False,False,,,,,,False
2012-10-08,115.45516967773438,115.8356831932511,115.1935628557208,115.42346525823572,78415400,116.78978055015897,106.90943335099976,False,False,,,,,,False
2012-10-09,114.31359100341795,115.46306646531453,114.27395141584144,115.36794113217388,148872900,116.78978055015897,106.90943335099976,False,False,,,,,,False
2012-10-10,113.58426666259766,114.40872652373814,113.43364349010255,114.2977308418545,124247500,116.78978055015897,106.90943335099976,False,False,,,,,,False
2012-10-11,113.64764404296876,114.54344755958384,113.62386271919128,114.37696619684247,123601500,116.78978055015897,106.90943335099976,False,False,,,,,,False
2012-10-12,113.2751007080078,114.11540675260736,113.02935219643292,113.72697023933247,124181900,116.78978055015897,107.77681356164533,False,False,,,,,,False
2012-10-15,114.21847534179688,114.33738201829117,113.17998337939738,113.54463858484974,107689100,116.78978055015897,110.0478055457079,False,False,,,,,,False
2012-10-16,115.3758773803711,115.45515656457322,114.67827136387416,114.75753845177113,108815500,116.78978055015897,110.2449262328994,False,False,,,,,,False
2012-10-17,115.89905548095705,115.99419289213306,115.28071674166958,115.45512121647388,128834100,116.78978055015897,110.2449262328994,False,False,long,,,multiple_bottom,,True
2012-10-18,115.59781646728516,116.15273427476164,115.20936795390112,115.59781646728516,148108500,116.78978055015897,110.2449322515664,False,False,,,,,,False
2012-10-19,113.67144012451172,115.39169131344768,113.4019103558417,115.38376823659286,185645200,116.78978055015897,110.2449322515664,False,False,,,,,,False
2012-10-22,113.6873550415039,113.89346400916796,112.79155096207845,113.48123397753326,125578600,116.78978055015897,110.42626900659626,False,False,,,,,,False
2012-10-23,112.1097412109375,112.61709637200128,111.642025628893,112.45855015222531,192056300,116.78978055015897,110.4972715505348,False,False,,,,,,False
2012-10-24,111.7926788330078,112.64884316558636,111.61827431546564,112.51406614141833,120179400,116.78978055015897,110.4972715505348,False,False,,,,,,False
2012-10-25,112.11770629882812,112.7915431057397,111.43595850797011,112.58543415243189,134457400,116.78978055015897,110.4972715505348,False,False,,,,,,False
2012-10-26,112.05428314208984,112.44271966199568,111.293244164453,112.01464355328406,146023500,116.78978055015897,110.4972715505348,False,False,,,,,,False
2012-10-31,112.05428314208984,112.59334284167514,111.52313442543986,112.45065483753932,103438500,116.78978055015897,110.4972715505348,False,False,,,,,,False
2012-11-01,113.22754669189452,113.37023470449658,112.18905472360773,112.292103145052,100995600,116.78978055015897,110.4972715505348,False,False,,,,,,False
2012-11-02,112.2207489013672,113.93307747421332,112.10184223504612,113.90136096565853,137702200,116.78978055015897,110.4972715505348,False,False,,,,,,False
2012-11-05,112.4506607055664,112.70433231381328,111.72132610313272,112.054288989433,98378500,116.78978055015897,110.4972715505348,False,False,,,,,,False
2012-11-06,113.33062744140624,113.7745619104925,112.67264881890092,112.7915555172965,107068100,116.78978055015897,110.4972715505348,False,False,,,,,,False
2012-11-07,110.76210021972656,112.3158703892118,110.23888671321885,112.3000242317807,264304500,116.78978055015897,110.23888671321885,False,False,,,,,,False
2012-11-08,109.4303207397461,111.30913128896172,109.3431184602778,110.746278013065,181517300,116.78978055015897,109.3431184602778,False,False,,,,,,False
2012-11-09,109.52542877197266,110.54013933519,109.04185482416564,109.0973405709348,201055300,116.78978055015897,109.04185482416564,False,False,,,,,,False
2012-11-12,109.61266326904295,110.0407394996894,109.366914683273,109.86633493630924,97677500,116.78978055015897,109.04185482416564,False,False,,,,,,False
2012-11-13,109.23210906982422,110.38951977003843,108.89123520997413,109.03392321745432,123018300,116.78978055015897,108.89123520997413,False,False,short,,,,channel_down,True
2012-11-14,107.75757598876952,109.73943396337032,107.5118275353272,109.56504159020248,191505000,116.78978055015897,107.5118275353272,False,False,,,,,,False
2012-11-15,107.57528686523438,108.20156098282608,107.163056872315,107.79725406996664,178128400,116.78978055015897,107.163056872315,False,False,,,,,,False
2012-11-16,108.10639190673828,108.32043596877752,106.78251214579532,107.73380161575592,239483900,116.78978055015897,106.78251214579532,False,False,,,,,,False
2012-11-19,110.29435729980467,110.31020345332028,108.13809498424722,109.3192745250788,151495800,116.78978055015897,106.78251214579532,False,False,,,,,,False
2012-11-20,110.3419418334961,110.52426940548354,109.46199628687457,110.11997467725848,119807400,116.78978055015897,106.78251214579532,False,False,,,,,,False
2012-11-21,110.54802703857422,110.64316443964056,110.21507637559247,110.43704348424696,81710800,116.78978055015897,106.78251214579532,False,False,,,,,,False
2012-11-23,112.05428314208984,112.09391063459144,111.0157791391167,111.08713523748878,65409200,116.78978055015897,106.78251214579532,False,False,,,,,,False
2012-11-26,111.8164291381836,112.06217759116863,111.1346695123374,111.49932460505684,100124400,116.78978055015897,106.78251214579532,False,False,,,,,,False
2012-11-27,111.24568939208984,112.08599551067496,111.17434538495829,111.7054820430016,128646200,116.78978055015897,106.78251214579532,False,False,,,,,,False
2012-11-28,112.1414794921875,112.20488831537185,110.19132553092138,110.79380612160102,177086500,116.66009530785014,106.78251214579532,False,False,,,,,,False
2012-11-29,112.66468048095705,112.97384990209498,112.07012297136068,112.56163207144672,151085900,116.66009530785014,106.78251214579532,False,False,,,,,,False
2012-11-30,112.68843841552734,112.90248246150388,112.3000019982118,112.68051533838045,136568300,116.66009530785014,106.78251214579532,False,False,,,,,,False
2012-12-03,112.13358306884766,113.29891716251566,112.04638078645388,113.2037917985616,124656300,116.66009530785014,106.78251214579532,False,False,,,,,,False
2012-12-04,111.97499084472656,112.46648781867944,111.67374452066367,112.125614006758,127512200,116.66009530785014,106.78251214579532,False,False,,,,,,False
2012-12-05,112.17320251464844,112.69641611500325,111.2773985106748,112.0701419913437,147300500,116.66009530785014,106.78251214579532,False,False,,,,,,False
2012-12-06,112.55367279052734,112.60123544569991,111.90362967600076,112.07009896910472,103220600,116.66009530785014,106.78251214579532,False,False,,,,,,False
2012-12-07,112.89460754394533,113.11657476175752,112.30797298469524,112.98973289549164,108726400,116.66009530785014,106.78251214579532,False,False,,,,,,False
2012-12-10,112.9421157836914,113.21164554736838,112.68843217343051,112.73600692257966,98840700,116.66009530785014,106.78251214579532,False,False,,,,,,False
2012-12-11,113.71110534667967,114.24224192695227,113.35437326695072,113.40985901004916,152570400,116.66009530785014,106.78251214579532,False,False,,,,,,False
2012-12-12,113.7666015625,114.59106147665662,113.60805530094817,114.15505018516076,145880100,116.66009530785014,106.78251214579532,False,False,,,,,,False
2012-12-13,113.06898498535156,114.02027456172608,112.7835969028089,113.69524689343795,135715000,116.66009530785014,106.78251214579532,False,False,,,,,,False
2012-12-14,112.64884185791016,113.02935530253754,112.47443734239256,112.82324637342776,137701700,116.66009530785014,106.78251214579532,False,False,,,,,,False
2012-12-17,113.97273254394533,114.03615347336633,112.91044709652525,112.94216360938846,143238200,116.66009530785014,106.78251214579532,False,False,,,,,,False
2012-12-18,115.24111938476562,115.34417991117428,113.98858319602915,114.15506465435804,177762800,116.66009530785014,106.78251214579532,False,False,,,,,,False
2012-12-19,114.38491821289062,115.40756377925509,114.34529072743476,115.36792419749716,150895400,116.15273427476164,106.78251214579532,False,False,,,,,,False
2012-12-20,115.0429229736328,115.05878122923714,114.13919594506304,114.45630057562558,168487000,116.15273427476164,106.78251214579532,False,False,,,,,,False
2012-12-21,113.9986343383789,115.03651219750272,113.32003079432816,113.50365149658964,245883800,116.15273427476164,106.78251214579532,False,False,,,,,,False
2012-12-24,113.64737701416016,113.81502701094104,113.51963556188254,113.75115628480224,53874600,116.15273427476164,106.78251214579532,False,False,,,,,,False
2012-12-26,113.16832733154295,113.93476369158108,112.84898595441447,113.87887225043262,106947700,116.15273427476164,106.78251214579532,False,False,,,,,,False
2012-12-27,113.01665496826172,113.43180857419772,111.70733560993564,113.20027568196438,167920600,116.15273427476164,106.78251214579532,False,False,,,,,,False
2012-12-28,111.79517364501952,112.90490173533492,111.66743218000995,112.282177321034,148806700,116.15273427476164,106.78251214579532,False,False,,,,,,False
2012-12-31,113.69527435302734,113.81502434792613,111.4039562665051,111.49976844451922,243935200,116.15273427476164,106.78251214579532,False,False,,,,,,False
2013-01-02,116.60932159423828,116.68117160165173,115.54749348366224,115.85087642442592,192059000,116.68117160165173,106.78251214579532,False,False,,,,,,False
2013-01-03,116.34584045410156,116.85679406050924,116.03447829054213,116.55342335120446,144761800,116.85679406050924,106.78251214579532,False,False,,,,,,False
2013-01-04,116.85680389404295,117.04841608085566,116.29795024345924,116.53746243145108,116817700,117.04841608085566,106.78251214579532,False,False,,,,,,False
2013-01-07,116.53744506835938,116.64921578182324,116.10632075778868,116.44164508027438,110002500,117.04841608085566,106.78251214579532,False,False,,,,,,False
2013-01-08,116.20215606689452,116.489568270475,115.74708166868524,116.32989753117396,121265100,117.04841608085566,106.78251214579532,False,False,,,,,,False
2013-01-09,116.49757385253906,116.81692758535785,116.27403233061558,116.45765311317432,90745600,117.04841608085566,106.78251214579532,False,False,,,,,,False
2013-01-10,117.42365264892578,117.431631922005,116.5374660532815,117.14421972390154,130735400,117.431631922005,106.78251214579532,False,False,,,,,,False
2013-01-11,117.41568756103516,117.47954611757628,117.04843385938588,117.39172537471002,113917300,117.47954611757628,106.78251214579532,False,False,,,,,,False
2013-01-14,117.33582305908205,117.41566451223215,116.90469870342392,117.271952332981,89567200,117.47954611757628,106.78251214579532,False,False,,,,,,False
2013-01-15,117.41568756103516,117.5274583081288,116.72110089214812,116.79295090483022,93172600,117.5274583081288,106.78251214579532,False,False,,,,,,False
2013-01-16,117.39969635009766,117.5833170778402,117.04841343991497,117.17615489490788,104849500,117.5833170778402,106.78251214579532,False,False,,,,,,False
2013-01-17,118.15814208984376,118.49345427446345,117.4795262658138,117.91862990594518,133833500,118.49345427446345,106.78251214579532,False,False,,,,,,False
2013-01-18,118.42160034179688,118.54934179324728,117.70306381395982,118.1341881670811,169906000,118.54934179324728,106.78251214579532,False,False,,,,,,False
2013-01-22,119.06031799316406,119.06031799316406,118.14218984162608,118.421622796898,111797300,119.06031799316406,106.78251214579532,False,False,,,,,,False
2013-01-23,119.25188446044922,119.35567590298282,118.84472232620033,119.06028448296463,104596100,119.35567590298282,106.78251214579532,False,False,,,,,,False
2013-01-24,119.28382110595705,119.86662465081744,118.96446751952458,119.07623822925252,146426400,119.86662465081744,106.78251214579532,False,False,,,,,,False
2013-01-25,119.95450592041016,119.95450592041016,119.25193985767925,119.65911436317094,147211600,119.95450592041016,106.78251214579532,False,False,,,,,,False
2013-01-28,119.81077575683594,120.01834650406217,119.36368062250008,119.98640504627548,113357700,120.01834650406217,106.78251214579532,False,False,,,,,,False
2013-01-29,120.28182220458984,120.43351369085131,119.49143549401076,119.57127696533726,105694400,120.43351369085131,106.78251214579532,False,False,,,,,,False
2013-01-30,119.81077575683594,120.50535018748616,119.69899283667938,120.26583798247329,137447700,120.50535018748616,106.78251214579532,False,False,long,,,multiple_bottom,,True
2013-01-31,119.51536560058594,120.05826071460233,119.43553632464857,119.66705706159192,108975800,120.50535018748616,108.13809498424722,False,False,,,,,,False
2013-02-01,120.7448959350586,120.88859598872769,120.06627986268748,120.2738506675762,131173000,120.88859598872769,109.46199628687457,False,False,,,,,,False
2013-02-04,119.38760375976562,120.7687852189662,119.2997830437592,120.01034022550742,159073600,120.88859598872769,110.19132553092138,False,False,,,,,,False
2013-02-05,120.59317016601562,120.93646165143755,119.98640429284684,120.03431647922598,113912400,120.93646165143755,110.19132553092138,False,False,,,,,,False
2013-02-06,120.68102264404295,120.76085194481234,120.08224806882298,120.17006882713925,138762800,120.93646165143755,110.19132553092138,False,False,,,,,,False
2013-02-07,120.52130889892578,120.83267107976684,119.64310162881225,120.720900352852,162490000,120.93646165143755,110.19132553092138,False,False,,,,,,False
2013-02-08,121.19197845458984,121.2638284810942,120.72892464695036,120.72892464695036,103133700,121.2638284810942,110.19132553092138,False,False,,,,,,False
2013-02-11,121.16796875,121.27174800978852,120.8645858780933,121.14401875296464,73775000,121.27174800978852,111.2773985106748,False,False,,,,,,False
2013-02-12,121.36756134033205,121.59110276952858,121.04022846826057,121.17594918012315,65392700,121.59110276952858,111.2773985106748,False,False,,,,,,False
2013-02-13,121.47135925292967,121.8386129041979,121.1280677846994,121.61507144067676,82322600,121.8386129041979,111.2773985106748,False,False,,,,,,False
2013-02-14,121.58313751220705,121.7268497088517,120.9684045405123,121.10412528161751,80834300,121.8386129041979,111.2773985106748,False,False,,,,,,False
2013-02-15,121.4394073486328,121.82261947438606,120.99232450490508,121.69487803843704,215226500,121.8386129041979,111.2773985106748,False,False,,,,,,False
2013-02-19,122.34954833984376,122.37349833721876,121.4793326163005,121.64698259792551,95105400,122.37349833721876,111.4039562665051,False,False,,,,,,False
2013-02-20,120.82466888427734,122.30165038487226,120.76079816284732,122.26172966121668,160574800,122.37349833721876,111.4039562665051,False,False,,,,,,False
2013-02-21,120.0902099609375,120.88857594566554,119.70699769925554,120.5213344146656,183257000,122.37349833721876,111.4039562665051,False,False,,,,,,False
2013-02-22,121.26377868652344,121.26377868652344,120.14607145953048,120.67298361962996,106356600,122.37349833721876,111.4039562665051,False,False,,,,,,False
2013-02-25,118.95650482177734,122.03819731316896,118.95650482177734,121.85457658919589,245824800,122.37349833721876,111.4039562665051,False,False,,,,,,False
2013-02-26,119.77086639404295,119.91456642143233,118.74096746936088,119.53135416629613,186596200,122.37349833721876,111.4039562665051,False,False,,,,,,False
2013-02-27,121.2797393798828,121.61505152024068,119.5632457736032,119.66703721541424,150781900,122.37349833721876,111.4039562665051,False,False,,,,,,False
2013-02-28,121.04022979736328,122.04616623979362,120.88055908648306,121.27175050082543,126866000,122.37349833721876,111.4039562665051,False,False,,,,,,False
2013-03-01,121.4394073486328,121.6230280490009,120.08218809243247,120.62507092207508,170634800,122.37349833721876,111.4039562665051,False,False,,,,,,False
2013-03-04,122.08606719970705,122.08606719970705,120.96836022238584,121.15996017158812,99010200,122.37349833721876,111.4039562665051,True,False,short,,,,,True
2013-03-05,123.17984008789062,123.50717295283164,122.66090724900867,122.67687797420174,121431900,123.50717295283164,111.4039562665051,False,False,,,,,,False
2013-03-06,123.34751892089844,123.6828311027154,123.07607746639356,123.61896037540328,94469900,123.6828311027154,111.4039562665051,False,False,,,,,,False
2013-03-07,123.57102966308594,123.7307003506339,123.36345898748286,123.50715895164824,86101400,123.7307003506339,111.4039562665051,False,False,,,,,,False
2013-03-08,124.09796142578124,124.26561139414672,123.47523717909432,124.11393215013288,123477800,124.26561139414672,111.4039562665051,False,False,,,,,,False
2013-03-11,124.56898498535156,124.5769642558875,123.85046081015976,124.00215222498952,83746800,124.5769642558875,111.4039562665051,False,False,,,,,,False
2013-03-12,124.28961944580078,124.62494390334972,123.9143986139703,124.48123168124316,105755800,124.62494390334972,111.4039562665051,False,False,,,,,,False
2013-03-13,124.46522521972656,124.64086667293668,123.93032158753044,124.3534544933288,92550900,124.64086667293668,111.4039562665051,False,False,long,,,multiple_bottom,,True
2013-03-14,125.1278305053711,125.18372194184,124.47317708244113,124.79251843283257,126329900,125.18372194184,115.54749348366224,False,False,,,,,,False
2013-03-15,124.96267700195312,125.1310726514799,124.54567690456736,124.97871876161958,138601100,125.18372194184,115.74708166868524,False,False,,,,,,False
2013-03-18,124.27301788330078,124.81030054301078,123.6555386681753,123.76780650399115,126704300,125.18372194184,115.74708166868524,False,False,,,,,,False
2013-03-19,123.98432159423828,124.70604161399164,123.16636326524888,124.53764598631123,167567300,125.18372194184,115.74708166868524,False,False,,,,,,False
2013-03-20,124.85041046142578,125.05890439415856,124.50557992451974,124.71408609353004,113759300,125.18372194184,115.74708166868524,False,False,,,,,,False
2013-03-21,123.78384399414062,124.81029623942878,123.57535008803634,124.1046057321897,128605000,125.18372194184,116.27403233061558,False,False,,,,,,False
2013-03-22,124.77816009521484,124.77816009521484,124.08048471141132,124.17672297181812,111163600,125.18372194184,116.5374660532815,False,False,,,,,,False
2013-03-25,124.25701141357422,125.31554751155322,123.77586865326728,125.10704130276834,151322300,125.31554751155322,116.72110089214812,False,False,,,,,,False
2013-03-26,125.25132751464844,125.28339878746688,124.63384844550085,124.77017276845773,86856600,125.31554751155322,116.72110089214812,False,False,,,,,,False
2013-03-27,125.25132751464844,125.2914257828766,124.29704501767672,124.50553888168017,99950600,125.31554751155322,116.72110089214812,False,False,,,,,,False
2013-03-28,125.63629913330078,125.78065051504814,124.89853717181111,125.17118593743751,102932800,125.78065051504814,117.04841343991497,False,False,,,,,,False
2013-04-01,125.1391143798828,125.82876329139138,124.8343820917366,125.5721440516306,99194100,125.82876329139138,117.4795262658138,False,False,,,,,,False
2013-04-02,125.75650787353516,126.06925471082867,125.39563578442916,125.58810008286764,101504300,126.06925471082867,117.70306381395982,False,False,,,,,,False
2013-04-03,124.48149871826172,125.92495091015344,124.15272224266354,125.82872484278568,154167400,126.06925471082867,118.14218984162608,False,False,,,,,,False
2013-04-04,124.98670196533205,125.2352941141464,124.36922285499436,124.64187151909566,131885000,126.06925471082867,118.74096746936088,False,False,,,,,,False
2013-04-05,124.42536926269533,124.57773535817614,123.31070579756312,123.45504489668711,159666000,126.06925471082867,118.74096746936088,False,False,,,,,,False
2013-04-08,125.26740264892578,125.27541741019768,124.09659898055938,124.51359905595687,86571200,126.06925471082867,118.74096746936088,False,False,,,,,,False
2013-04-09,125.70045471191406,126.15755314791672,125.08297536787286,125.49997551779616,101922200,126.15755314791672,118.74096746936088,False,False,,,,,,False
2013-04-10,127.24008178710938,127.40046263002344,126.00513583676974,126.03720711084296,135711100,127.40046263002344,118.74096746936088,False,False,,,,,,False
2013-04-11,127.65709686279295,128.07409689269775,127.1358437663431,127.26415335035618,110142500,128.07409689269775,118.74096746936088,False,False,,,,,,False
2013-04-12,127.34432983398438,127.5367819434042,126.63863946938238,127.24809154300095,116359900,128.07409689269775,118.74096746936088,False,False,,,,,,False
2013-04-15,124.3933334350586,126.80711089898456,124.37730390874998,126.70285779658042,217259000,128.07409689269775,118.74096746936088,False,False,,,,,,False
2013-04-16,126.229736328125,126.29389114551182,125.0268610337528,125.33158112098988,147507800,128.07409689269775,118.74096746936088,False,False,,,,,,False
2013-04-17,124.38529205322266,125.35561658354624,123.71969976546428,125.33154782667484,226834800,128.07409689269775,118.74096746936088,False,False,,,,,,False
2013-04-18,123.6073989868164,124.62583628695036,123.13427122616258,124.59375277718895,167583200,128.07409689269775,118.74096746936088,False,False,,,,,,False
2013-04-19,124.6820068359375,124.73814687913703,123.5913996192131,123.89613188508956,149687600,128.07409689269775,118.74096746936088,False,False,,,,,,False
